clarity,price,cut_Fair,cut_Good,cut_Ideal,cut_Premium,cut_Very Good,color_D,color_E,color_F,color_G,color_H,color_I,color_J,carat,depth,table,x,y,z
3,4043,0,0,1,0,0,0,0,1,0,0,0,0,0.007688810324928415,-0.6152181452045055,-0.20172360367380052,0.22653164129561146,0.28047478775118556,0.17837181153554268
2,1547,0,0,0,1,0,0,0,1,0,0,0,0,-0.39159946682764685,0.45127069501695544,0.6965280314576612,-0.3182828258310082,-0.3578469705705204,-0.28299515301763084
3,1573,0,1,0,0,0,0,0,1,0,0,0,0,-0.43362981179107585,1.2333625111793611,-1.0999752388052622,-0.3718711340729712,-0.330875628669603,-0.21090656480619716
7,11025,0,0,0,1,0,0,1,0,0,0,0,0,0.5330681223677904,-1.397309961366911,0.6965280314576612,0.8249344166641933,0.8019207311689173,0.6253210584464293
3,6333,0,0,1,0,0,0,0,0,1,0,0,0,0.47002260492264697,-0.8285159132487956,-0.6508494212395314,0.7445519543012488,0.7120162581658596,0.6109033408041422
1,2511,0,0,1,0,0,0,1,0,0,0,0,0,-0.1814477420105021,-1.6106077294112011,-0.20172360367380052,0.1282864095186798,0.08268494714446,-0.08114710602561742
2,3679,0,1,0,0,0,0,0,0,0,0,0,1,0.42799225995921797,1.5177595352384163,1.145653849023392,0.47661041309143615,0.4153314972557717,0.6397387760887157
2,732,0,0,1,0,0,1,0,0,0,0,0,0,-1.0220546412790812,0.8067669750907757,-0.20172360367380052,-1.2560782200653529,-1.3108343844029269,-1.2057290821239768
2,3226,0,0,0,1,0,1,0,0,0,0,0,0,0.007688810324928415,-1.6817069854259663,-1.0999752388052622,0.2979827189515608,0.2624938931505737,0.07744778803953566
1,14477,0,0,0,0,1,0,0,0,0,0,1,0,2.6135701980575243,0.5223699510317205,-2.447352691502455,2.0485341215223376,2.1954400627163033,2.1968522814556746
1,4381,0,0,0,1,0,1,0,0,0,0,0,0,0.47002260492264697,-1.255111449337381,2.0439054841548536,0.7713461084222303,0.6940353635652485,0.5676501878772826
2,1815,0,0,1,0,0,0,0,0,0,0,0,1,-0.2024629144922166,0.1668736709579002,-1.0999752388052622,-0.03247851520720762,0.0017709214417086642,0.005359199828102614
1,3713,0,0,0,0,1,0,0,0,1,0,0,0,0.42799225995921797,0.9489654871203058,2.4930313017205843,0.5391301060403927,0.45129328645699457,0.6109033408041422
3,9108,0,0,0,1,0,0,0,0,0,0,1,0,1.520781229008371,0.5934692070464855,0.6965280314576612,1.4411999614467623,1.3143762272863435,1.461548681699055
0,8711,1,0,0,0,0,0,0,0,1,0,0,0,3.5802681322163905,2.370950607415582,0.6965280314576612,2.521897510993008,2.3932299033230295,2.8744850106431485
2,8291,0,0,0,0,1,0,0,0,0,0,1,0,1.4787508840449421,0.9489654871203058,0.6965280314576612,1.2804350367208748,1.3503380164875662,1.4471309640567687
1,2856,1,0,0,0,0,0,0,0,1,0,0,0,0.42799225995921797,4.290630519814213,1.5947796665891227,0.20866887188162353,0.1546085255469058,0.6974096466578616
2,5766,0,0,0,1,0,0,1,0,0,0,0,0,0.512052949886076,-1.5395084733964362,0.6965280314576612,0.7713461084222303,0.7479780473670825,0.5532324702349956
6,13536,0,0,1,0,0,0,1,0,0,0,0,0,0.95337157200208,0.5934692070464855,-0.6508494212395314,0.9856993413900808,1.062643702877783,1.1011057406418885
1,5842,0,0,1,0,0,1,0,0,0,0,0,0,0.785250192148364,0.6645684630612506,-0.20172360367380052,0.869591340199162,0.8918252041719741,0.9713462818613088
7,840,0,0,1,0,0,0,0,0,1,0,0,0,-1.0220546412790812,-0.18862260911592008,-0.20172360367380052,-1.2292840659443722,-1.2209299113998693,-1.23456451740855
1,16210,0,0,0,0,1,0,0,1,0,0,0,0,2.7186460604660962,0.5223699510317205,1.145653849023392,2.1557107380062637,2.096545142412941,2.1968522814556746
2,2083,0,0,1,0,0,0,0,0,0,0,1,0,-0.2024629144922166,-0.6863174012192705,0.6965280314576612,0.012178408327761021,0.046723157943237094,-0.05231167074104408
1,2306,0,0,0,1,0,0,1,0,0,0,0,0,-0.1814477420105021,-0.2597218651306851,0.6965280314576612,0.012178408327761021,-0.025200420459208714,-0.037893953098757725
3,625,0,0,0,0,1,0,0,1,0,0,0,0,-1.0220546412790812,0.7356677190760106,-0.20172360367380052,-1.2382154506513656,-1.2299203587001748,-1.162475929197117
7,863,0,0,1,0,0,0,0,0,1,0,0,0,-1.0430698137607959,0.45127069501695544,-1.0999752388052622,-1.2560782200653529,-1.2479012533007867,-1.2057290821239768
4,640,1,0,0,0,0,0,1,0,0,0,0,0,-1.0430698137607959,-3.885783921883653,2.0439054841548536,-1.1221074494604468,-1.1130445437962004,-1.4652479996851369
2,4426,0,0,1,0,0,0,0,1,0,0,0,0,0.512052949886076,0.23797292697266526,-0.6508494212395314,0.7266891848872616,0.6670640216643312,0.7262450819424356
3,4309,0,0,0,1,0,0,0,0,1,0,0,0,0.2178405351420732,-0.18862260911592008,1.145653849023392,0.38729656602149887,0.3613888134539369,0.35138442324298214
3,872,0,0,1,0,0,0,1,0,0,0,0,0,-1.0220546412790812,0.024675158928370067,-1.0999752388052622,-1.193558527116397,-1.2389108060004812,-1.2057290821239768
7,1669,0,0,1,0,0,0,0,0,0,0,1,0,-0.5387056741996481,-0.6863174012192705,-0.6508494212395314,-0.3986652881939519,-0.32188518136929745,-0.42717232944049693
1,2042,0,0,0,0,1,0,0,1,0,0,0,0,-0.1184022245653586,1.020064743135071,0.24740221389193032,0.021109793034754593,-0.01620997315890319,0.120700940966396
4,969,1,0,0,0,0,0,0,0,0,0,1,0,-0.6227663641265061,3.650737215681343,-0.6508494212395314,-0.7827148305946842,-0.8253502301864181,-0.44159004708278393
1,5168,0,1,0,0,0,1,0,0,0,0,0,0,0.8062653646300785,-0.7574166572340305,2.4930313017205843,0.9321110331481177,0.9727392298747255,0.8415868230807291
2,5755,0,0,0,0,1,1,0,0,0,0,0,0,0.42799225995921797,-0.8996151692635607,0.24740221389193032,0.6195125684033365,0.6760544689646375,0.5243970349504222
4,373,0,1,0,0,0,0,0,1,0,0,0,0,-1.1271305036876538,0.5223699510317205,-0.6508494212395314,-1.4882942224471911,-1.463671988508124,-1.421994846758277
2,1086,0,0,0,0,1,0,0,1,0,0,0,0,-0.6858118815716496,1.091163999149831,1.145653849023392,-0.6666068294037646,-0.708474415282443,-0.5713495058633636
0,2674,0,0,0,0,1,1,0,0,0,0,0,0,0.2598708801055022,0.8778662311055407,0.24740221389193032,0.36050241190051735,0.4063410499554653,0.4955615996658489
5,752,0,0,0,0,1,0,0,0,1,0,0,0,-0.9800242963156522,0.8778662311055407,-0.20172360367380052,-1.2024899118233907,-1.1759776748983408,-1.1048050586279703
6,1867,0,0,1,0,0,1,0,0,0,0,0,0,-0.8749484339070799,-1.0418136812930907,-0.6508494212395314,-0.898822831785603,-0.8882833612885576,-0.9894633174896769
4,14177,0,0,0,0,1,0,0,0,0,0,1,0,2.1302212309780915,-1.326210705352146,1.5947796665891227,1.896700581503444,1.9616884329083548,1.706649881617928
1,2804,0,0,0,0,1,0,1,0,0,0,0,0,0.007688810324928415,0.5223699510317205,-0.6508494212395314,0.13721779422567337,0.20855120934873975,0.2360426821046894
2,2581,0,1,0,0,0,0,0,0,0,0,1,0,0.1758101901786442,-1.1129129373078508,2.9421571192863154,0.44088487426346107,0.4063410499554653,0.2792958350315491
4,2877,0,0,1,0,0,0,1,0,0,0,0,0,-0.1814477420105021,0.45127069501695544,-0.6508494212395314,0.021109793034754593,-0.025200420459208714,0.04861235275496231
1,2011,0,0,1,0,0,0,0,1,0,0,0,0,-0.2024629144922166,0.5934692070464855,-1.998226873936724,-0.005684361086226911,-0.034190867759514236,0.04861235275496231
2,1646,0,0,0,1,0,0,0,1,0,0,0,0,-0.49667532923621915,-0.5441188891897404,0.24740221389193032,-0.32721421053800176,-0.3578469705705204,-0.39833689415592427
2,537,0,0,0,1,0,0,0,0,0,0,1,0,-1.0220546412790812,-1.1840121933226158,0.6965280314576612,-1.1756957577024092,-1.2119394640995638,-1.2922353879776967
4,1151,0,0,1,0,0,1,0,0,0,0,0,0,-0.8119029164619365,-0.5441188891897404,-0.20172360367380052,-0.8452345235436399,-0.8163597828861118,-0.8741215763513835
7,6834,0,0,0,0,1,1,0,0,0,0,0,0,0.007688810324928415,1.091163999149831,-0.20172360367380052,0.11042364010469187,0.12763718364598842,0.25046039974697576
3,2827,0,1,0,0,0,1,0,0,0,0,0,0,-0.1604325695287876,1.5888587912531813,-1.549101056370993,-0.041409899914201985,-0.025200420459208714,0.14953637625096936
3,3053,0,0,0,0,1,0,1,0,0,0,0,0,-0.1814477420105021,-1.326210705352146,0.6965280314576612,0.05683533186272966,0.09167539444476552,-0.08114710602561742
7,672,0,0,1,0,0,0,0,0,1,0,0,0,-1.106115331205939,-0.5441188891897404,-0.6508494212395314,-1.3900489906702596,-1.3827579628053719,-1.421994846758277
2,447,0,0,0,0,1,0,0,0,1,0,0,0,-1.0430698137607959,-0.11752335310115501,0.6965280314576612,-1.309666528307316,-1.3018439371026205,-1.3066531056199837
2,3130,0,0,1,0,0,0,0,0,1,0,0,0,-0.1184022245653586,-0.3308211211454502,-0.20172360367380052,0.0746981012767168,0.09167539444476552,0.04861235275496231
2,5455,0,0,1,0,0,0,0,0,0,0,0,1,0.995401916965509,-0.2597218651306851,-0.20172360367380052,1.1107387272879932,1.1435577285805345,1.086688022999602
1,4284,0,0,1,0,0,0,0,0,0,1,0,0,0.47002260492264697,0.024675158928370067,-1.0999752388052622,0.6998950307662801,0.6670640216643312,0.6829919290155753
1,2081,0,0,0,0,1,0,0,0,1,0,0,0,-0.1814477420105021,-0.3308211211454502,0.24740221389193032,0.0032470236207674526,0.019751816042319716,-0.023476235456470734
2,4995,0,0,0,0,1,0,0,0,0,1,0,0,0.42799225995921797,0.1668736709579002,-1.549101056370993,0.62844395311033,0.6670640216643312,0.668574211373289
2,2923,0,1,0,0,0,0,1,0,0,0,0,0,-0.0973870520836441,-2.463798801588372,1.145653849023392,0.19080610246763638,0.23552255124965712,-0.08114710602561742
3,3145,0,0,0,0,1,0,0,0,0,0,0,1,0.2178405351420732,1.2333625111793611,-0.6508494212395314,0.3515710271935238,0.33441747155301954,0.4955615996658489
3,5067,0,0,0,0,1,0,0,0,0,0,1,0,0.44900743244093244,-0.6152181452045055,0.6965280314576612,0.6195125684033365,0.6490831270637202,0.5532324702349956
7,13421,0,0,1,0,0,0,0,0,0,1,0,0,1.5838267464535145,-0.2597218651306851,-0.20172360367380052,1.5126510391027124,1.566108751694903,1.490384116983629
6,838,0,0,1,0,0,0,1,0,0,0,0,0,-1.0430698137607959,0.7356677190760106,-1.549101056370993,-1.3007351436003223,-1.2838630425020094,-1.2201467997662636
3,6355,0,0,0,0,1,0,0,0,1,0,0,0,0.5750984673312195,0.8778662311055407,-1.0999752388052622,0.6909636460592866,0.738987600066777,0.8271691054384427
5,827,0,0,0,1,0,0,0,0,0,0,1,0,-0.8119029164619365,0.23797292697266526,0.24740221389193032,-0.8630972929576278,-0.8523215720873347,-0.8308684234245238
1,6147,0,0,0,1,0,0,1,0,0,0,0,0,1.268599159227797,0.45127069501695544,-0.20172360367380052,1.2893664214278684,1.2514430961842031,1.3317892229184753
3,3291,0,0,0,1,0,0,1,0,0,0,0,0,-0.055356707120215086,-0.8996151692635607,0.6965280314576612,0.17294333305364845,0.2265321039493516,0.09186550568182265
1,8794,1,0,0,0,0,0,0,0,1,0,0,0,1.4997660565266566,2.6553476314746423,-1.0999752388052622,1.2625722673068869,1.2154813069829802,1.6201435757642089
5,1250,0,0,1,0,0,0,0,1,0,0,0,0,-0.7698725714985075,0.09577441494313513,-0.6508494212395314,-0.7916462153016777,-0.8163597828861118,-0.7876152704976634
2,2670,0,0,0,0,1,0,0,1,0,0,0,0,-0.1604325695287876,1.162263255164596,0.24740221389193032,-0.03247851520720762,-0.061162209660431614,0.09186550568182265
2,4172,0,0,0,1,0,0,0,0,0,1,0,0,0.36494674251407444,0.09577441494313513,1.145653849023392,0.5748556448683678,0.514226417559134,0.5532324702349956
6,1119,0,0,0,1,0,0,1,0,0,0,0,0,-0.8749484339070799,-0.8285159132487956,0.6965280314576612,-0.9613425247345587,-0.9961687288922263,-1.0471341880588236
3,942,0,0,1,0,0,1,0,0,0,0,0,0,-1.0220546412790812,0.30907218298743033,-0.6508494212395314,-1.2203526812373777,-1.2658821479013977,-1.2057290821239768
3,930,0,0,0,1,0,0,1,0,0,0,0,0,-1.0220546412790812,-0.6863174012192705,-1.0999752388052622,-1.1667643729954156,-1.2029490167992583,-1.23456451740855
1,4368,0,0,0,1,0,0,0,0,0,1,0,0,0.512052949886076,-0.18862260911592008,0.6965280314576612,0.7266891848872616,0.703025810865554,0.6829919290155753
2,1312,0,0,0,0,1,0,0,1,0,0,0,0,-0.6017511916447916,0.9489654871203058,-1.549101056370993,-0.5415674435058522,-0.6005890476787752,-0.4704254823673573
1,4200,0,0,1,0,0,0,0,0,1,0,0,0,0.512052949886076,0.1668736709579002,-0.20172360367380052,0.7177578001802681,0.7839398365683055,0.769498234869296
3,2943,0,0,1,0,0,0,0,1,0,0,0,0,-0.1604325695287876,0.1668736709579002,-0.6508494212395314,0.038972562448741734,0.019751816042319716,0.04861235275496231
5,737,0,0,1,0,0,0,0,0,0,0,1,0,-0.8749484339070799,-0.04642409708638995,-0.6508494212395314,-0.9434797553205716,-0.9242451504897805,-0.9317924469205302
3,696,0,0,0,0,1,0,0,1,0,0,0,0,-0.8959636063887944,-1.468409217381671,2.0439054841548536,-0.934548370613578,-0.9242451504897805,-1.0615519057011107
2,4089,0,1,0,0,0,0,0,0,1,0,0,0,0.2598708801055022,-0.8285159132487956,1.145653849023392,0.5034045672124177,0.5322073121597459,0.40905529381212885
4,1089,0,0,0,0,1,0,0,1,0,0,0,0,-0.8329180889436509,0.30907218298743033,0.06775188686563863,-0.880960062371615,-0.8703024666879465,-0.8308684234245238
4,471,0,0,1,0,0,0,0,0,0,0,1,0,-1.0010394687973667,0.38017143900219036,-0.6508494212395314,-1.211421296530384,-1.1939585694989518,-1.162475929197117
2,2730,0,0,0,0,1,0,1,0,0,0,0,0,-0.2024629144922166,0.23797292697266526,1.145653849023392,-0.0949982081561642,-0.061162209660431614,-0.05231167074104408
1,8220,0,0,1,0,0,0,0,0,0,0,1,0,1.730932953825516,0.30907218298743033,-0.20172360367380052,1.5930335014656563,1.6560132246979606,1.6633967286910691
6,756,0,0,0,1,0,0,0,0,0,0,1,0,-1.0010394687973667,0.8778662311055407,0.24740221389193032,-1.2024899118233907,-1.2658821479013977,-1.14805821155483
4,12559,0,0,0,0,1,0,0,0,0,0,1,0,1.962099851124375,0.30907218298743033,0.6965280314576612,1.6912787332425878,1.7279368031004065,1.7499030345447886
2,2839,0,0,0,0,1,0,1,0,0,0,0,0,-0.1184022245653586,-1.255111449337381,-0.20172360367380052,0.11042364010469187,0.14561807824659947,-0.023476235456470734
3,10351,0,0,0,0,1,0,0,0,1,0,0,0,1.268599159227797,-1.1840121933226158,2.0439054841548536,1.2804350367208748,1.3683189110881775,1.1443588935687488
5,2509,0,0,1,0,0,0,0,1,0,0,0,0,-0.4546449842727904,0.30907218298743033,-0.6508494212395314,-0.36293974936597684,-0.3398660759699093,-0.3118305883022042
2,756,0,0,1,0,0,1,0,0,0,0,0,0,-1.0010394687973667,-0.6152181452045055,-0.6508494212395314,-1.157832988288422,-1.1939585694989518,-1.2201467997662636
5,5817,0,1,0,0,0,0,0,0,1,0,0,0,0.32291639755064544,-2.8903943376769523,1.010916103753674,0.6909636460592866,0.7659589419676943,0.3369667056006958
2,2907,0,0,1,0,0,0,0,0,1,0,0,0,-0.013326362156786085,-1.0418136812930907,1.145653849023392,0.22653164129561146,0.2624938931505737,0.120700940966396
3,911,0,0,0,1,0,1,0,0,0,0,0,0,-1.0430698137607959,-0.4730196331749753,0.6965280314576612,-1.2650096047723471,-1.3198248317032324,-1.32107082326227
3,1941,0,0,0,1,0,0,0,0,0,0,0,1,-0.1604325695287876,-0.04642409708638995,0.24740221389193032,-0.05034128462119555,0.03773271064293077,-0.00905851781418438
2,571,0,1,0,0,0,1,0,0,0,0,0,0,-1.0220546412790812,1.2333625111793611,-0.6508494212395314,-1.2828723741863344,-1.274872595201704,-1.162475929197117
5,751,0,0,1,0,0,0,0,0,0,0,1,0,-0.8329180889436509,0.5934692070464855,-1.549101056370993,-0.9256169859065836,-0.8972738085888631,-0.8452861410668102
3,1892,0,0,1,0,0,1,0,0,0,0,0,0,-0.5387056741996481,0.5934692070464855,-0.20172360367380052,-0.48797913526389,-0.4387609962732717,-0.39833689415592427
4,758,0,0,1,0,0,0,1,0,0,0,0,0,-1.0010394687973667,-0.11752335310115501,-0.20172360367380052,-1.2292840659443722,-1.2029490167992583,-1.2201467997662636
2,1175,0,0,0,0,1,0,0,0,0,0,1,0,-0.49667532923621915,0.024675158928370067,-0.6508494212395314,-0.4522535964359149,-0.3848183124714378,-0.4127546117982106
2,18186,0,0,1,0,0,0,0,0,0,1,0,0,2.5505246806123805,0.7356677190760106,-1.549101056370993,2.0574655062293314,2.114526037013552,2.182434563813388
1,4536,0,0,1,0,0,0,0,0,0,1,0,0,0.596113639812934,-0.5441188891897404,-0.20172360367380052,0.8160030319571989,0.7839398365683055,0.7262450819424356
5,1158,0,0,1,0,0,0,1,0,0,0,0,0,-0.8329180889436509,0.23797292697266526,-0.6508494212395314,-0.9166856011995901,-0.8972738085888631,-0.8741215763513835
6,16169,0,0,1,0,0,0,0,0,1,0,0,0,1.5628115739718,-0.6863174012192705,-0.20172360367380052,1.5394451932236939,1.5840896462955147,1.4471309640567687
4,1656,0,0,1,0,0,0,0,0,1,0,0,0,-0.6017511916447916,0.23797292697266526,-1.0999752388052622,-0.523704674091865,-0.501694127375412,-0.48484320000964365
1,4460,0,0,0,1,0,0,0,0,0,0,1,0,0.8062653646300785,-0.40192037716021023,0.6965280314576612,1.0035621108040678,0.9457678879738088,0.9136754112921621
3,5587,0,0,1,0,0,0,0,0,0,0,1,0,0.7642350196666495,-0.6863174012192705,-0.6508494212395314,1.0035621108040678,0.9727392298747255,0.8848399760075893
1,11400,0,1,0,0,0,0,0,0,0,0,1,0,2.5295095081306664,1.7310573032827115,-2.447352691502455,1.950288889745407,1.9347170910074376,2.211269999097962
4,1712,0,0,1,0,0,0,0,0,1,0,0,0,-0.49667532923621915,0.024675158928370067,-1.0999752388052622,-0.3986652881939519,-0.32188518136929745,-0.3550837412290639
3,2591,0,1,0,0,0,0,0,1,0,0,0,0,-0.2024629144922166,0.8067669750907757,1.5947796665891227,-0.11286097757015212,-0.088133551561349,-0.00905851781418438
7,1020,0,0,1,0,0,0,0,0,1,0,0,0,-1.0010394687973667,-0.8996151692635607,-0.20172360367380052,-1.1489016035814277,-1.1759776748983408,-1.23456451740855
1,4270,0,0,0,1,0,0,0,0,1,0,0,0,0.44900743244093244,-1.1840121933226158,1.145653849023392,0.6731008766452995,0.6400926797634146,0.4955615996658489
2,18656,0,0,0,1,0,0,0,0,0,1,0,0,2.7816915779112406,-0.4730196331749753,1.145653849023392,2.191436276834238,2.2763540884190547,2.1391814108865277
3,1752,0,0,1,0,0,1,0,0,0,0,0,0,-0.6227663641265061,0.5223699510317205,-1.549101056370993,-0.6040871364548087,-0.5736177057778578,-0.528096352936504
5,4094,0,0,1,0,0,0,1,0,0,0,0,0,-0.1604325695287876,0.1668736709579002,-1.1448878205618358,0.021109793034754593,0.046723157943237094,0.04861235275496231
5,1142,0,0,0,1,0,0,0,1,0,0,0,0,-0.790887743980222,-1.0418136812930907,0.6965280314576612,-0.8005776000086713,-0.7803979936848889,-0.8885392939936705
2,5458,0,0,1,0,0,0,1,0,0,0,0,0,0.2388557076237877,0.09577441494313513,-1.0999752388052622,0.4319534895564675,0.45129328645699457,0.4523084467389892
3,939,0,0,0,0,1,1,0,0,0,0,0,0,-0.8119029164619365,-0.04642409708638995,-1.549101056370993,-0.8541659082506343,-0.8163597828861118,-0.8308684234245238
0,413,0,0,1,0,0,1,0,0,0,0,0,0,-0.9590091238339378,-0.2597218651306851,-1.0999752388052622,-1.0953132953394653,-1.086073201895284,-1.1048050586279703
5,16716,0,0,0,0,1,0,0,1,0,0,0,0,1.4997660565266566,0.09577441494313513,0.24740221389193032,1.4054744226187872,1.4672138313915406,1.4471309640567687
1,6085,0,0,0,1,0,0,1,0,0,0,0,0,0.9743867444837945,0.8067669750907757,0.6965280314576612,1.0035621108040678,0.9817296771750318,1.1011057406418885
4,773,0,0,1,0,0,0,0,0,1,0,0,0,-1.0010394687973667,-0.7574166572340305,-0.6508494212395314,-1.1310388341674404,-1.1669872275980353,-1.2057290821239768
1,6048,0,0,0,1,0,0,0,0,0,0,0,1,1.4787508840449421,-0.5441188891897404,1.145653849023392,1.4411999614467623,1.4132711475897057,1.3317892229184753
4,9857,0,0,0,0,1,0,0,0,0,0,1,0,1.604841918935229,0.6645684630612506,0.24740221389193032,1.5126510391027124,1.4762042786918461,1.5913081404796348
1,4017,0,0,0,0,1,0,0,1,0,0,0,0,0.44900743244093244,-0.6863174012192705,2.4930313017205843,0.5837870295753613,0.5322073121597459,0.4667261643812755
3,6671,0,0,0,0,1,0,0,0,0,0,0,1,1.3736750216363696,0.7356677190760106,-0.20172360367380052,1.2625722673068869,1.2963953326857316,1.3750423758453356
3,434,0,0,1,0,0,0,0,0,0,1,0,0,-1.1271305036876538,-0.3308211211454502,-0.6508494212395314,-1.4615000683262096,-1.4367006466072068,-1.4652479996851369
2,1214,0,0,1,0,0,0,0,0,0,0,0,1,-0.30753877690078885,0.23797292697266526,-1.549101056370993,-0.1485865163981272,-0.12409534076257189,-0.10998254131019078
1,629,0,0,1,0,0,0,1,0,0,0,0,0,-0.8329180889436509,-0.3308211211454502,-0.6508494212395314,-0.8720286776646214,-0.8523215720873347,-0.8885392939936705
5,1363,0,0,1,0,0,0,1,0,0,0,0,0,-0.8119029164619365,-0.8996151692635607,-0.20172360367380052,-0.8005776000086713,-0.7803979936848889,-0.8741215763513835
2,11263,0,0,0,0,1,0,1,0,0,0,0,0,1.4997660565266566,-0.2597218651306851,1.145653849023392,1.4054744226187872,1.4851947259921516,1.4038778111299084
2,5366,0,0,0,1,0,0,0,0,1,0,0,0,0.7642350196666495,0.8778662311055407,0.24740221389193032,0.869591340199162,0.8378825203701402,0.9713462818613088
2,744,0,0,1,0,0,1,0,0,0,0,0,0,-0.8119029164619365,0.8778662311055407,-1.998226873936724,-0.880960062371615,-0.8433311247870292,-0.7731975528553772
4,3035,0,0,1,0,0,0,0,0,1,0,0,0,-0.1604325695287876,0.45127069501695544,0.6965280314576612,-0.01461574579322048,0.01076136874201419,0.04861235275496231
2,2361,0,0,1,0,0,0,0,0,0,1,0,0,-0.1604325695287876,0.1668736709579002,-0.20172360367380052,0.0032470236207674526,0.02874226334262524,0.03419463511267596
2,1015,0,0,1,0,0,1,0,0,0,0,0,0,-0.8119029164619365,0.38017143900219036,-1.0999752388052622,-0.8363031388366463,-0.861312019387641,-0.8020329881399505
6,789,0,0,1,0,0,0,0,0,1,0,0,0,-1.0220546412790812,-0.3308211211454502,-0.6508494212395314,-1.211421296530384,-1.1849681221986463,-1.2201467997662636
2,777,0,0,1,0,0,0,0,0,1,0,0,0,-0.790887743980222,0.30907218298743033,-1.998226873936724,-0.7827148305946842,-0.7803979936848889,-0.7443621175708037
1,14340,0,0,0,0,1,0,0,0,0,1,0,0,2.5295095081306664,-0.5441188891897404,-0.20172360367380052,2.0485341215223376,2.204430510016609,2.0238396697482357
6,2513,0,0,1,0,0,0,0,0,0,0,1,0,-0.2024629144922166,0.38017143900219036,-1.0999752388052622,-0.07713543874217706,-0.025200420459208714,-0.00905851781418438
